,year,iso_o,iso_d,contig,comlang_off,distw,pop_o,gdp_o,gdpcap_o,iso2_o,pop_d,gdp_d,gdpcap_d,iso2_d,heg_d,conflict,indepdate,heg_o,col_to,col_fr,col_hist,col_cur,sever,sib_conflict,gatt_o,gatt_d,rta,comleg,comcur,acp_to_eu,gsp,eu_to_acp,gsp_rec,flow,validmirror,family
265688,1967,CYP,GBR,0,0,3351.5661218884943,0.5994499921798706,405.6000061035156,676.6202392578125,CY,54.95899963378906,111101.28125,2021.5302734375,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,1,0,0,0,0,40.2,1,GBR
265689,1968,CYP,GBR,0,0,3351.5661218884943,0.6043000221252441,440.20001220703125,728.4461059570312,CY,55.2140007019043,104623.5390625,1894.8734130859375,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,1,0,0,0,0,38.2,1,GBR
265690,1969,CYP,GBR,0,0,3351.5661218884943,0.6093999743461609,506.20001220703125,830.6531372070312,CY,55.46099853515625,112591.640625,2030.1048583984375,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,1,0,0,0,0,45.5,1,GBR
265691,1970,CYP,GBR,0,0,3351.5661218884943,0.6144499778747559,543.7999877929688,885.0191650390625,CY,55.63199996948242,123626.109375,2222.212158203125,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,1,0,0,0,0,49.0,1,GBR
265692,1971,CYP,GBR,0,0,3351.5661218884943,0.6200000047683716,690.5,1113.709716796875,CY,55.928001403808594,139810.171875,2499.82421875,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,1,0,1,0,0,55.5,1,GBR
265693,1972,CYP,GBR,0,0,3351.5661218884943,0.6274499893188477,766.0999755859375,1220.9737548828125,CY,56.09700012207031,160629.375,2863.421875,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,60.923500000000004,1,GBR
265694,1973,CYP,GBR,0,0,3351.5661218884943,0.6348000168800354,921.4000244140625,1451.4808349609375,CY,56.222999572753906,181217.546875,3223.1923828125,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,75.23780000000001,1,GBR
265695,1974,CYP,GBR,0,0,3351.5661218884943,0.5644000172615051,839.5999755859375,1487.597412109375,CY,56.236000061035156,195729.3125,3480.49853515625,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,72.5,1,GBR
265696,1975,CYP,GBR,0,0,3351.5661218884943,0.49445000290870667,696.4769897460938,1408.58935546875,CY,56.22600173950195,234011.0625,4161.97216796875,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,67.3,1,GBR
265697,1976,CYP,GBR,0,0,3351.5661218884943,0.4989500045776367,814.3902587890625,1632.2081298828125,CY,56.215999603271484,224792.4375,3998.72705078125,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,114.8,1,GBR
265698,1977,CYP,GBR,0,0,3351.5661218884943,0.5015000104904175,1037.009765625,2067.81591796875,CY,56.189998626708984,253835.6875,4517.453125,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,154.9,1,GBR
265699,1978,CYP,GBR,0,0,3351.5661218884943,0.5044999718666077,1354.278076171875,2684.396728515625,CY,56.178001403808594,321769.90625,5727.68505859375,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,215.1,1,GBR
265700,1979,CYP,GBR,0,0,3351.5661218884943,0.5080000162124634,1779.0960693359375,3502.157470703125,CY,56.242000579833984,417941.5625,7431.12890625,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,245.9,1,GBR
265701,1980,CYP,GBR,0,0,3351.5661218884943,0.512499988079071,2153.824462890625,4202.58447265625,CY,56.33000183105469,536125.9375,9517.591796875,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,298.4,1,GBR
265702,1981,CYP,GBR,0,0,3351.5661218884943,0.5188999772071838,2080.760009765625,4009.9443359375,CY,56.35200119018555,508430.4375,9022.40234375,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,163.5,1,GBR
265703,1982,CYP,GBR,0,0,3351.5661218884943,0.5236999988555908,2157.684326171875,4120.0771484375,CY,56.31800079345703,484084.5625,8595.556640625,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,158.0,1,GBR
265704,1983,CYP,GBR,0,0,3351.5661218884943,0.5280500054359436,2156.926025390625,4084.700439453125,CY,56.37699890136719,458949.53125,8140.72314453125,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,133.2,1,GBR
265705,1984,CYP,GBR,0,0,3351.5661218884943,0.5349500179290771,2274.48974609375,4251.77978515625,CY,56.50600051879883,431516.34375,7636.646484375,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,127.2,1,GBR
265706,1985,CYP,GBR,0,0,3351.5661218884943,0.5414999723434448,2417.94482421875,4465.2724609375,CY,56.685001373291016,455533.875,8036.23291015625,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,121.1,1,GBR
265707,1986,CYP,GBR,0,0,3351.5661218884943,0.5477499961853027,3090.54052734375,5642.24658203125,CY,56.85200119018555,558951.875,9831.701171875,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,183.3,1,GBR
265708,1987,CYP,GBR,0,0,3351.5661218884943,0.5537499785423279,3701.039306640625,6683.5927734375,CY,57.00899887084961,685783.625,12029.392578125,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,193.0,1,GBR
265709,1988,CYP,GBR,0,0,3351.5661218884943,0.5596500039100647,4283.04736328125,7653.08203125,CY,57.15800094604492,833130.5,14575.9208984375,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,216.877,1,GBR
265710,1989,CYP,GBR,0,0,3351.5661218884943,0.5677000284194946,4577.890625,8063.92529296875,CY,57.358001708984375,841243.4375,14666.5400390625,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,237.3,1,GBR
265711,1990,CYP,GBR,0,0,3351.5661218884943,0.5799000263214111,5592.34130859375,9643.6298828125,CY,57.56100082397461,989524.125,17190.876953125,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,272.391,1,GBR
265712,1991,CYP,GBR,0,0,3351.5661218884943,0.5950999855995178,5801.9521484375,9749.5419921875,CY,57.74251937866211,1033509.75,17898.591796875,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,248.553,1,GBR
265713,1992,CYP,GBR,0,0,3351.5661218884943,0.6111500263214111,6893.09228515625,11278.8876953125,CY,57.902347564697266,1071537.375,18505.939453125,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,261.895,1,GBR
265714,1993,CYP,GBR,0,0,3351.5661218884943,0.6260499954223633,6581.4921875,10512.7265625,CY,58.040306091308594,962344.0625,16580.6171875,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,203.53,1,GBR
265715,1994,CYP,GBR,0,0,3351.5661218884943,0.6391500234603882,7435.74560546875,11633.8037109375,CY,58.15623474121094,1041385.0625,17906.6796875,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,185.968,1,GBR
265716,1995,CYP,GBR,0,0,3351.5661218884943,0.6508499979972839,8860.5966796875,13613.884765625,CY,58.25,1133632.625,19461.50390625,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,247.551,1,GBR
265717,1996,CYP,GBR,0,0,3351.5661218884943,0.661300003528595,8922.126953125,13491.7998046875,CY,58.354427337646484,1191202.75,20413.236328125,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,247.231,1,GBR
265718,1997,CYP,GBR,0,0,3351.5661218884943,0.6707500219345093,8505.521484375,12680.61328125,CY,58.46957778930664,1327113.625,22697.505859375,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,200.616,1,GBR
265719,1998,CYP,GBR,0,0,3351.5661218884943,0.6790500283241272,9405.626953125,13851.154296875,CY,58.59550857543945,1425173.875,24322.23828125,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,280.152,1,GBR
265720,1999,CYP,GBR,0,0,3351.5661218884943,0.6866999864578247,9614.9853515625,14001.7265625,CY,58.73229217529297,1464873.0,24941.525390625,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,308.318,1,GBR
265721,2000,CYP,GBR,0,0,3351.5661218884943,0.6940000057220459,9147.166015625,13180.3544921875,CY,59.74298095703125,1442844.625,24150.865234375,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,323.557,1,GBR
265722,2001,CYP,GBR,0,0,3351.5661218884943,0.7014999985694885,9496.591796875,13537.55078125,CY,59.50025177001953,1434803.5,24114.2421875,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,359.73,1,GBR
265723,2002,CYP,GBR,0,0,3351.5661218884943,0.7103000283241272,10467.0400390625,14736.0830078125,CY,59.3018798828125,1571426.75,26498.767578125,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,378.095,1,GBR
265724,2003,CYP,GBR,0,0,3351.5661218884943,0.7227500081062317,13171.951171875,18224.767578125,CY,59.58188247680664,1805582.125,30304.21484375,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,0,1,0,0,1,0,0,417.109,1,GBR
265725,2004,CYP,GBR,0,0,3351.5661218884943,0.739799976348877,15418.3466796875,20841.236328125,CY,59.83430099487305,2132078.0,35633.0390625,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,1,1,0,0,1,0,0,350.1806,1,GBR
265726,2005,CYP,GBR,0,0,3351.5661218884943,0.7577999830245972,,,CY,60.22650146484375,2201591.25,36555.19140625,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,1,1,0,0,1,0,0,329.391,1,GBR
265727,2006,CYP,GBR,0,0,3351.5661218884943,0.7654826641082764,,,CY,60.36079788208008,2345014.75,38849.9609375,GB,1,0.0,1960.0,0,0,1,1,0,,,1,1,1,1,0,0,1,0,0,1263.25,1,GBR
271972,1993,CZE,GBR,0,0,1217.1138542836188,10.331000328063965,34380.6796875,3327.913818359375,CZ,58.040306091308594,962344.0625,16580.6171875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,425.5658,1,
271973,1994,CZE,GBR,0,0,1217.1138542836188,10.336000442504883,41090.2890625,3975.45361328125,CZ,58.15623474121094,1041385.0625,17906.6796875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,440.30030000000005,1,
271974,1995,CZE,GBR,0,0,1217.1138542836188,10.331000328063965,55257.046875,5348.66357421875,CZ,58.25,1133632.625,19461.50390625,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,511.507,1,
271975,1996,CZE,GBR,0,0,1217.1138542836188,10.3149995803833,62010.59765625,6011.69189453125,CZ,58.354427337646484,1191202.75,20413.236328125,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,606.4718,1,
271976,1997,CZE,GBR,0,0,1217.1138542836188,10.304100036621094,57134.85546875,5544.8662109375,CZ,58.46957778930664,1327113.625,22697.505859375,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,770.599,1,
271977,1998,CZE,GBR,0,0,1217.1138542836188,10.294899940490723,61846.6796875,6007.5068359375,CZ,58.59550857543945,1425173.875,24322.23828125,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,993.3924000000001,1,
271978,1999,CZE,GBR,0,0,1217.1138542836188,10.282999992370605,60192.13671875,5853.55810546875,CZ,58.73229217529297,1464873.0,24941.525390625,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,970.0658000000001,1,
271979,2000,CZE,GBR,0,0,1217.1138542836188,10.273300170898438,56720.8359375,5521.189453125,CZ,59.74298095703125,1442844.625,24150.865234375,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,1370.666,1,
271980,2001,CZE,GBR,0,0,1217.1138542836188,10.223999977111816,61842.3203125,6048.740234375,CZ,59.50025177001953,1434803.5,24114.2421875,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,2005.8940000000002,1,
271981,2002,CZE,GBR,0,0,1217.1138542836188,10.201000213623047,75276.078125,7379.2841796875,CZ,59.3018798828125,1571426.75,26498.767578125,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,2427.304,1,
271982,2003,CZE,GBR,0,0,1217.1138542836188,10.20199966430664,91357.7265625,8954.884765625,CZ,59.58188247680664,1805582.125,30304.21484375,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,2883.4960000000005,1,
271983,2004,CZE,GBR,0,0,1217.1138542836188,10.20692253112793,108213.5,10601.9716796875,CZ,59.83430099487305,2132078.0,35633.0390625,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,3470.9620000000004,1,
271984,2005,CZE,GBR,0,0,1217.1138542836188,10.234091758728027,123980.859375,12114.4951171875,CZ,60.22650146484375,2201591.25,36555.19140625,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,3991.9220000000005,1,
271985,2006,CZE,GBR,0,0,1217.1138542836188,10.218425750732422,141801.421875,13877.0322265625,CZ,60.36079788208008,2345014.75,38849.9609375,GB,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,0,5000.534,1,
275482,1948,CZS,GBR,0,0,1217.1138542836188,12.33899974822998,,,CZ,50.013999938964844,,,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,29.810000000000002,1,
275483,1949,CZS,GBR,0,0,1217.1138542836188,12.33899974822998,5080.0,411.7027282714844,CZ,50.3120002746582,46494.0,924.113525390625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,8.2,0,
275484,1950,CZS,GBR,0,0,1217.1138542836188,12.388999938964844,5793.0,467.59222412109375,CZ,50.12699890136719,37339.0,744.8880004882812,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,24.5,0,
275485,1951,CZS,GBR,0,0,1217.1138542836188,12.531999588012695,6986.0,557.4529418945312,CZ,50.290000915527344,41485.0,824.9154663085938,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,25.5,0,
275486,1952,CZS,GBR,0,0,1217.1138542836188,12.682999610900879,7869.0,620.4368286132812,CZ,50.43000030517578,44553.0,883.4622192382812,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,18.2,0,
275487,1953,CZS,GBR,0,0,1217.1138542836188,12.819999694824219,9594.0,748.3619384765625,CZ,50.59299850463867,48118.0,951.0802001953125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,21.4,0,
275488,1954,CZS,GBR,0,0,1217.1138542836188,12.95199966430664,10546.0,814.2371826171875,CZ,50.76499938964844,50758.0,999.8621215820312,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,18.5,0,
275489,1955,CZS,GBR,0,0,1217.1138542836188,13.093000411987305,11489.0,877.4917602539062,CZ,50.94599914550781,54078.0,1061.4769287109375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,24.860000000000003,1,
275490,1956,CZS,GBR,0,0,1217.1138542836188,13.229000091552734,11402.0,861.894287109375,CZ,51.183998107910156,58575.0,1144.400634765625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,27.17,1,
275491,1957,CZS,GBR,0,0,1217.1138542836188,13.357999801635742,12089.0,905.000732421875,CZ,51.43000030517578,61955.0,1204.6470947265625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,37.84,1,
275492,1958,CZS,GBR,0,0,1217.1138542836188,13.473999977111816,12774.0,948.048095703125,CZ,51.652000427246094,65000.0,1258.4217529296875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,19.3,0,
275493,1959,CZS,GBR,0,0,1217.1138542836188,13.5649995803833,13032.0,960.707763671875,CZ,51.95600128173828,68287.0,1314.3236083984375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,25.4,0,
275494,1960,CZS,GBR,0,0,1217.1138542836188,9.553999900817871,13974.0,1462.6334228515625,CZ,52.37300109863281,72273.3359375,1379.97314453125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,31.5,0,
275495,1961,CZS,GBR,0,0,1217.1138542836188,9.630999565124512,14746.0,1531.0975341796875,CZ,52.80699920654297,76636.34375,1451.2535400390625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,38.1,0,
275496,1962,CZS,GBR,0,0,1217.1138542836188,9.687000274658203,15004.0,1548.8798828125,CZ,53.29199981689453,80540.96875,1511.314453125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,37.1,0,
275497,1963,CZS,GBR,0,0,1217.1138542836188,9.72599983215332,14832.0,1524.984619140625,CZ,53.625,85379.1328125,1592.151611328125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,46.0,0,
275498,1964,CZS,GBR,0,0,1217.1138542836188,9.753999710083008,14575.0,1494.2587890625,CZ,53.99100112915039,93316.953125,1728.3797607421875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,47.6,0,
275499,1965,CZS,GBR,0,0,1217.1138542836188,9.77400016784668,14917.0,1526.19189453125,CZ,54.349998474121094,100519.6875,1849.48828125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,48.7,0,
275500,1966,CZS,GBR,0,0,1217.1138542836188,9.788999557495117,14937.0,1525.896484375,CZ,54.643001556396484,107009.71875,1958.3426513671875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,54.7,0,
275501,1967,CZS,GBR,0,0,1217.1138542836188,9.803999900817871,18354.0,1872.093017578125,CZ,54.95899963378906,111101.28125,2021.5302734375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,56.5,0,
275502,1968,CZS,GBR,0,0,1217.1138542836188,9.819999694824219,19833.0,2019.65380859375,CZ,55.2140007019043,104623.5390625,1894.8734130859375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,55.5,0,
275503,1969,CZS,GBR,0,0,1217.1138542836188,9.83899974822998,22600.0,2296.9814453125,CZ,55.46099853515625,112591.640625,2030.1048583984375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,51.6,0,
275504,1970,CZS,GBR,0,0,1217.1138542836188,9.774999618530273,23984.0,2453.606201171875,CZ,55.63199996948242,123626.109375,2222.212158203125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,54.7,0,
275505,1971,CZS,GBR,0,0,1217.1138542836188,9.803000450134277,25214.0,2572.069580078125,CZ,55.928001403808594,139810.171875,2499.82421875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,62.9,0,
275506,1972,CZS,GBR,0,0,1217.1138542836188,9.845999717712402,26598.0,2701.401611328125,CZ,56.09700012207031,160629.375,2863.421875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,80.8,0,
275507,1973,CZS,GBR,0,0,1217.1138542836188,9.906000137329102,31078.0,3137.29052734375,CZ,56.222999572753906,181217.546875,3223.1923828125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,95.8,0,
275508,1974,CZS,GBR,0,0,1217.1138542836188,9.986000061035156,33390.0,3343.68115234375,CZ,56.236000061035156,195729.3125,3480.49853515625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,129.9,0,
275509,1975,CZS,GBR,0,0,1217.1138542836188,10.0600004196167,43758.0,4349.70166015625,CZ,56.22600173950195,234011.0625,4161.97216796875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,131.3,0,
275510,1976,CZS,GBR,0,0,1217.1138542836188,10.104000091552734,48956.0,4845.2099609375,CZ,56.215999603271484,224792.4375,3998.72705078125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,126.3,0,
275511,1977,CZS,GBR,0,0,1217.1138542836188,10.149999618530273,48437.0,4772.1181640625,CZ,56.189998626708984,253835.6875,4517.453125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,150.5,0,
275512,1978,CZS,GBR,0,0,1217.1138542836188,10.192999839782715,54437.0,5340.6259765625,CZ,56.178001403808594,321769.90625,5727.68505859375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,162.5,0,
275513,1979,CZS,GBR,0,0,1217.1138542836188,10.232000350952148,57328.0,5602.814453125,CZ,56.242000579833984,417941.5625,7431.12890625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,205.4,0,
275514,1980,CZS,GBR,0,0,1217.1138542836188,10.232000350952148,29123.419921875,2846.3076171875,CZ,56.33000183105469,536125.9375,9517.591796875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,277.2902,1,
275515,1981,CZS,GBR,0,0,1217.1138542836188,10.263999938964844,31207.5390625,3040.485107421875,CZ,56.35200119018555,508430.4375,9022.40234375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,243.24410000000003,1,
275516,1982,CZS,GBR,0,0,1217.1138542836188,10.288999557495117,31318.279296875,3043.860595703125,CZ,56.31800079345703,484084.5625,8595.556640625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,217.7142,1,
275517,1983,CZS,GBR,0,0,1217.1138542836188,10.307999610900879,30876.330078125,2995.37548828125,CZ,56.37699890136719,458949.53125,8140.72314453125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,238.83530000000002,1,
275518,1984,CZS,GBR,0,0,1217.1138542836188,10.321999549865723,27879.509765625,2700.9794921875,CZ,56.50600051879883,431516.34375,7636.646484375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,224.61450000000002,1,
275519,1985,CZS,GBR,0,0,1217.1138542836188,10.335000038146973,27572.76953125,2667.902099609375,CZ,56.685001373291016,455533.875,8036.23291015625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,214.35260000000002,1,
275520,1986,CZS,GBR,0,0,1217.1138542836188,10.340999603271484,32200.0,3113.81884765625,CZ,56.85200119018555,558951.875,9831.701171875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,251.40720000000002,1,
275521,1987,CZS,GBR,0,0,1217.1138542836188,10.347999572753906,36191.51953125,3497.441162109375,CZ,57.00899887084961,685783.625,12029.392578125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,322.06350000000003,1,
275522,1988,CZS,GBR,0,0,1217.1138542836188,10.355999946594238,35742.12890625,3451.344970703125,CZ,57.15800094604492,833130.5,14575.9208984375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,337.8881,1,
275523,1989,CZS,GBR,0,0,1217.1138542836188,10.362000465393066,34847.87890625,3363.04541015625,CZ,57.358001708984375,841243.4375,14666.5400390625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,320.48280000000005,1,
275524,1990,CZS,GBR,0,0,1217.1138542836188,10.36299991607666,34879.96875,3365.817626953125,CZ,57.56100082397461,989524.125,17190.876953125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,338.27090000000004,1,
275525,1991,CZS,GBR,0,0,1217.1138542836188,10.309000015258789,25572.48046875,2480.59765625,CZ,57.74251937866211,1033509.75,17898.591796875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,230.939,1,
275526,1992,CZS,GBR,0,0,1217.1138542836188,10.317999839782715,29954.015625,2903.08349609375,CZ,57.902347564697266,1071537.375,18505.939453125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,308.3212,1,
282045,1948,DEU,GBR,0,0,808.6409819216728,67.29499816894531,,,DE,50.013999938964844,,,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,119.2,1,
282046,1949,DEU,GBR,0,0,808.6409819216728,67.99099731445312,,,DE,50.3120002746582,46494.0,924.113525390625,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,140.5,1,
282047,1950,DEU,GBR,0,0,808.6409819216728,68.375,,,DE,50.12699890136719,37339.0,744.8880004882812,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,116.4,1,
282048,1951,DEU,GBR,0,0,808.6409819216728,68.8759994506836,,,DE,50.290000915527344,41485.0,824.9154663085938,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,229.9,1,
282049,1952,DEU,GBR,0,0,808.6409819216728,69.14600372314453,,,DE,50.43000030517578,44553.0,883.4622192382812,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,252.1,1,
282050,1953,DEU,GBR,0,0,808.6409819216728,69.55000305175781,,,DE,50.59299850463867,48118.0,951.0802001953125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,206.8,1,
282051,1954,DEU,GBR,0,0,808.6409819216728,69.86799621582031,,,DE,50.76499938964844,50758.0,999.8621215820312,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,225.50000000000003,1,
282052,1955,DEU,GBR,0,0,808.6409819216728,70.19599914550781,42871.0,610.7327880859375,DE,50.94599914550781,54078.0,1061.4769287109375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,269.5,1,
282053,1956,DEU,GBR,0,0,808.6409819216728,70.60299682617188,47288.0,669.7732543945312,DE,51.183998107910156,58575.0,1144.400634765625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,330.0,1,
282054,1957,DEU,GBR,0,0,808.6409819216728,71.01899719238281,51488.0,724.9891357421875,DE,51.43000030517578,61955.0,1204.6470947265625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,368.50000000000006,1,
282055,1958,DEU,GBR,0,0,808.6409819216728,71.48799896240234,55224.0,772.4932861328125,DE,51.652000427246094,65000.0,1258.4217529296875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,385.0,1,
282056,1959,DEU,GBR,0,0,808.6409819216728,72.01399993896484,59966.0,832.69921875,DE,51.95600128173828,68287.0,1314.3236083984375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,435.6,1,
282057,1960,DEU,GBR,0,0,808.6409819216728,72.67400360107422,72662.0,999.8348388671875,DE,52.37300109863281,72273.3359375,1379.97314453125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,562.1,1,
282058,1961,DEU,GBR,0,0,808.6409819216728,73.30000305175781,82479.0,1125.22509765625,DE,52.80699920654297,76636.34375,1451.2535400390625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,580.8000000000001,1,
